Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1766090304,200,,Aggregated,11.000000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,967,0,16000.0,14279.499048539823,2453.154650000215,17084.327544999724,84258.99172699069
1766090305,200,,Aggregated,11.100000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,976,0,16000.0,14300.647111691611,2453.154650000215,17084.327544999724,84259.1219262295
1766090306,200,,Aggregated,11.200000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,985,0,16000.0,14320.234853361433,2453.154650000215,17107.77108900038,84229.97157360407
1766090307,200,,Aggregated,10.000000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1002,0,16000.0,14352.931005721568,2453.154650000215,17107.77108900038,84219.07884231537
1766090308,200,,Aggregated,11.000000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1010,0,16000.0,14368.031601571298,2453.154650000215,17107.77108900038,84207.97425742574
1766090309,200,,Aggregated,10.900000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1019,0,16000.0,14384.434679631024,2453.154650000215,17107.77108900038,84208.56427870461
1766090310,200,,Aggregated,11.400000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1032,0,16000.0,14408.152948193816,2453.154650000215,17107.77108900038,84217.60174418605
1766090311,200,,Aggregated,10.800000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1043,0,16000.0,14430.4785817958,2453.154650000215,17107.77108900038,84231.41802492809
1766090312,200,,Aggregated,11.100000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1058,0,16000.0,14454.661825315714,2453.154650000215,17107.77108900038,84235.01039697543
1766090313,200,,Aggregated,11.000000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1065,0,16000.0,14466.826806154017,2453.154650000215,17107.77108900038,84231.29014084507
1766090314,200,,Aggregated,11.500000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1078,0,16000.0,14487.98776851023,2453.154650000215,17107.77108900038,84230.83116883117
1766090315,200,,Aggregated,11.500000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1083,0,16000.0,14494.14156384213,2453.154650000215,17107.77108900038,84240.80886426593
1766090316,200,,Aggregated,10.800000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1102,0,16000.0,14518.682400368445,2453.154650000215,17107.77108900038,84234.64700544464
1766090317,200,,Aggregated,11.400000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1109,0,16000.0,14526.482106608679,2453.154650000215,17107.77108900038,84231.06311992786
1766090318,200,,Aggregated,11.300000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1122,0,16000.0,14542.079966945656,2453.154650000215,17107.77108900038,84238.91087344028
1766090319,200,,Aggregated,11.700000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1130,0,16000.0,14551.982285931881,2453.154650000215,17107.77108900038,84237.28849557522
1766090320,200,,Aggregated,10.800000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1146,0,16000.0,14574.194407862155,2453.154650000215,17107.77108900038,84234.09860383945
1766090321,200,,Aggregated,10.800000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1155,0,16000.0,14585.67712741215,2453.154650000215,17107.77108900038,84217.89437229437
1766090322,200,,Aggregated,10.500000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1166,0,16000.0,14599.57972462867,2453.154650000215,17107.77108900038,84213.87221269296
1766090323,200,,Aggregated,11.700000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1174,0,16000.0,14608.29196663631,2453.154650000215,17107.77108900038,84220.60817717206
1766090324,200,,Aggregated,10.600000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1184,0,16000.0,14622.116523282964,2453.154650000215,17107.77108900038,84198.65625
1766090325,200,,Aggregated,11.200000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1200,0,16000.0,14642.70788993752,2453.154650000215,17107.77108900038,84203.90666666666
1766090326,200,,Aggregated,10.800000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1208,0,16000.0,14652.988270834458,2453.154650000215,17107.77108900038,84210.5190397351
1766090327,200,,Aggregated,11.300000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1221,0,16000.0,14670.773715017218,2453.154650000215,17107.77108900038,84218.14905814907
1766090328,200,,Aggregated,11.100000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1227,0,16000.0,14679.178970411593,2453.154650000215,17107.77108900038,84228.79380603097
1766090329,200,,Aggregated,10.700000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1241,0,16000.0,14697.48303166319,2453.154650000215,17107.77108900038,84214.79049153908
1766090330,200,,Aggregated,10.800000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1251,0,16000.0,14710.214640177477,2453.154650000215,17107.77108900038,84224.57793764988
1766090331,200,,Aggregated,11.000000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1263,0,16000.0,14725.942773418863,2453.154650000215,17107.77108900038,84214.96199524941
1766090332,200,,Aggregated,11.300000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1275,0,16000.0,14741.619408118448,2453.154650000215,17107.77108900038,84220.50352941177
1766090333,200,,Aggregated,10.600000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1286,0,16000.0,14755.272471441698,2453.154650000215,17107.77108900038,84216.83281493002
1766090334,173,,Aggregated,11.000000,0.000000,16000,16000,16000,16000,17000,17000,17000,17000,17000,17000,17000,1296,0,16000.0,14767.3012201119,2453.154650000215,17107.77108900038,84211.5424382716
